Substation Name,Min Voltage (kV),Max Voltage (kV),Substation Owner,Substation Status,Type,Latitude (Degrees),Longitude (Degrees),County,Owner Source,State,Substation ID
Canosmunknown721035,,,,In Service,Substation,45.228713,-78.913508,,Not Available,ON,or:electric_substation:568330
Canosmunknown947489,,,,In Service,Substation,45.124275,-78.525993,,Not Available,ON,or:electric_substation:568331
Canosmunknown023032,,,,In Service,Substation,45.098527,-78.757107,,Not Available,ON,or:electric_substation:568332
Minden Ts,,,Hydro One,In Service,Substation,44.990158,-78.618286,,Openinfra,ON,or:electric_substation:568333
Canosmunknown602317,,,,In Service,Substation,44.543584,-78.549219,,Not Available,ON,or:electric_substation:568334
Canosmunknown439130,,,,In Service,Substation,44.542806,-78.540922,,Not Available,ON,or:electric_substation:568335
Canosmunknown663867,,,,In Service,Substation,44.54138,-78.56598,,Not Available,ON,or:electric_substation:568336
Don Mills,,,,In Service,Substation,43.776438,-79.347162,,Not Available,ON,or:electric_substation:568337
Ld.E_Main_S13.8,115.0,115.0,National Grid,In Service,Substation,42.288798,-71.594566,Worcester,Estimated,MA,or:electric_substation:56834
Canosmunknown875547,,,,In Service,Substation,45.149848,-79.661309,,Not Available,ON,or:electric_substation:568340
Canosmunknown736411,,,,In Service,Substation,45.098599,-79.603631,,Not Available,ON,or:electric_substation:568341
Canosmunknown826301,,,,In Service,Substation,45.018586,-79.688202,,Not Available,ON,or:electric_substation:568342
Canosmunknown777801,,,,In Service,Substation,45.130355,-79.740599,,Not Available,ON,or:electric_substation:568343
Canosmunknown297171,,,,In Service,Substation,43.881191,-78.889379,,Not Available,ON,or:electric_substation:568348
Canosmunknown485327,,,,In Service,Substation,43.924361,-78.855527,,Not Available,ON,or:electric_substation:568349
Lincoln Heights Ts,,,Hydro Ottawa,In Service,Substation,45.368129,-75.784038,,Openinfra,ON,or:electric_substation:568351
South March Ts,,,,In Service,Substation,45.337536,-75.920224,,Not Available,ON,or:electric_substation:568352
Napanee Transformer,,,,In Service,Substation,44.231061,-77.003455,,Not Available,ON,or:electric_substation:568353
Belleville Transformer,,,Hydro One,In Service,Substation,44.190752,-77.378639,,Openinfra,ON,or:electric_substation:568354
Wooler Distribution,,,Hydro One,In Service,Substation,44.152211,-77.683432,,Openinfra,ON,or:electric_substation:568355
